DOCUMENTO,PESO 
011.html,0.05589714924538849
002.html,0.028555111364934323
008.html,0.2347417840375587
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
018.html,0.49019607843137253
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
011.html,0.05589714924538849
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
010.html,0.1968503937007874
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
003.html,0.7194244604316546
002.html,0.028555111364934323
010.html,0.1968503937007874
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
017.html,0.7246376811594203
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
017.html,0.7246376811594203
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.028555111364934323
016.html,0.2288329519450801
002.html,0.028555111364934323
005.html,0.2824858757062147
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
007.html,0.01802776275464215
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.028555111364934323
016.html,0.2288329519450801
002.html,0.05711022272986865
002.html,0.028555111364934323
009.html,0.04914004914004914
002.html,0.028555111364934323
019.html,0.019829466587348802
002.html,0.05711022272986865
002.html,0.05711022272986865
002.html,0.05711022272986865
003.html,1.4388489208633093
003.html,1.4388489208633093
003.html,0.7194244604316546
015.html,0.4065040650406504
003.html,0.7194244604316546
019.html,0.019829466587348802
003.html,1.4388489208633093
003.html,1.4388489208633093
003.html,1.4388489208633093
004.html,0.44642857142857145
011.html,0.05589714924538849
004.html,0.8928571428571429
004.html,0.44642857142857145
012.html,0.3412969283276451
004.html,0.44642857142857145
007.html,0.01802776275464215
004.html,0.44642857142857145
009.html,0.04914004914004914
004.html,0.44642857142857145
012.html,0.3412969283276451
004.html,0.44642857142857145
012.html,0.3412969283276451
004.html,0.44642857142857145
009.html,0.04914004914004914
004.html,0.8928571428571429
004.html,0.44642857142857145
011.html,0.05589714924538849
004.html,0.44642857142857145
009.html,0.04914004914004914
004.html,0.44642857142857145
009.html,0.04914004914004914
004.html,0.44642857142857145
012.html,0.3412969283276451
004.html,0.8928571428571429
004.html,0.44642857142857145
011.html,0.05589714924538849
004.html,0.8928571428571429
004.html,0.44642857142857145
011.html,0.05589714924538849
004.html,0.44642857142857145
007.html,0.01802776275464215
004.html,0.44642857142857145
007.html,0.01802776275464215
004.html,0.44642857142857145
012.html,0.3412969283276451
005.html,0.5649717514124294
005.html,0.5649717514124294
005.html,0.2824858757062147
019.html,0.019829466587348802
005.html,0.5649717514124294
006.html,1.2048192771084338
014.html,0.9433962264150944
006.html,1.2048192771084338
014.html,0.9433962264150944
006.html,2.4096385542168677
006.html,1.2048192771084338
014.html,0.9433962264150944
006.html,2.4096385542168677
006.html,1.2048192771084338
019.html,0.019829466587348802
006.html,1.2048192771084338
014.html,0.9433962264150944
006.html,1.2048192771084338
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
010.html,0.1968503937007874
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.01802776275464215
018.html,0.49019607843137253
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.01802776275464215
017.html,0.7246376811594203
007.html,0.0360555255092843
007.html,0.01802776275464215
016.html,0.2288329519450801
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
012.html,0.3412969283276451
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
015.html,0.4065040650406504
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
014.html,0.9433962264150944
007.html,0.0360555255092843
007.html,0.01802776275464215
010.html,0.1968503937007874
007.html,0.01802776275464215
010.html,0.1968503937007874
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
016.html,0.2288329519450801
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
019.html,0.019829466587348802
007.html,0.0360555255092843
007.html,0.01802776275464215
015.html,0.4065040650406504
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
011.html,0.05589714924538849
007.html,0.0360555255092843
007.html,0.01802776275464215
017.html,0.7246376811594203
007.html,0.01802776275464215
015.html,0.4065040650406504
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.0360555255092843
007.html,0.01802776275464215
009.html,0.04914004914004914
007.html,0.0360555255092843
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.4694835680751174
008.html,0.4694835680751174
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.4694835680751174
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.2347417840375587
009.html,0.04914004914004914
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.2347417840375587
016.html,0.2288329519450801
008.html,0.4694835680751174
008.html,0.2347417840375587
019.html,0.019829466587348802
008.html,0.2347417840375587
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
017.html,0.7246376811594203
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.04914004914004914
016.html,0.2288329519450801
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
010.html,0.1968503937007874
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
016.html,0.2288329519450801
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
018.html,0.49019607843137253
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
017.html,0.7246376811594203
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.04914004914004914
012.html,0.3412969283276451
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
018.html,0.49019607843137253
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
017.html,0.7246376811594203
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
010.html,0.1968503937007874
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
016.html,0.2288329519450801
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
009.html,0.04914004914004914
011.html,0.05589714924538849
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
016.html,0.2288329519450801
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.09828009828009827
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.04914004914004914
017.html,0.7246376811594203
009.html,0.04914004914004914
017.html,0.7246376811594203
009.html,0.04914004914004914
019.html,0.019829466587348802
009.html,0.09828009828009827
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.3937007874015748
010.html,0.3937007874015748
010.html,0.3937007874015748
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.3937007874015748
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.3937007874015748
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.3937007874015748
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.1968503937007874
011.html,0.05589714924538849
010.html,0.1968503937007874
016.html,0.2288329519450801
010.html,0.1968503937007874
012.html,0.3412969283276451
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.3937007874015748
010.html,0.1968503937007874
016.html,0.2288329519450801
010.html,0.1968503937007874
016.html,0.2288329519450801
010.html,0.3937007874015748
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.1968503937007874
019.html,0.019829466587348802
010.html,0.1968503937007874
011.html,0.05589714924538849
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.05589714924538849
015.html,0.4065040650406504
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
016.html,0.2288329519450801
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
020.html,1.6129032258064515
011.html,0.05589714924538849
020.html,1.6129032258064515
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.05589714924538849
019.html,0.019829466587348802
011.html,0.05589714924538849
020.html,1.6129032258064515
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
011.html,0.11179429849077697
012.html,0.3412969283276451
019.html,0.019829466587348802
012.html,0.3412969283276451
019.html,0.019829466587348802
012.html,0.3412969283276451
019.html,0.019829466587348802
012.html,0.3412969283276451
019.html,0.019829466587348802
012.html,0.3412969283276451
019.html,0.019829466587348802
014.html,1.8867924528301887
015.html,0.8130081300813008
015.html,0.8130081300813008
015.html,0.8130081300813008
015.html,0.8130081300813008
015.html,0.8130081300813008
015.html,0.4065040650406504
019.html,0.019829466587348802
016.html,0.2288329519450801
019.html,0.019829466587348802
016.html,0.4576659038901602
016.html,0.2288329519450801
019.html,0.019829466587348802
016.html,0.2288329519450801
018.html,0.49019607843137253
016.html,0.2288329519450801
019.html,0.019829466587348802
016.html,0.2288329519450801
019.html,0.019829466587348802
016.html,0.4576659038901602
016.html,0.4576659038901602
017.html,1.4492753623188406
017.html,1.4492753623188406
017.html,1.4492753623188406
017.html,1.4492753623188406
017.html,0.7246376811594203
019.html,0.019829466587348802
017.html,1.4492753623188406
018.html,0.49019607843137253
019.html,0.019829466587348802
018.html,0.49019607843137253
019.html,0.019829466587348802
018.html,0.49019607843137253
019.html,0.019829466587348802
018.html,0.9803921568627451
018.html,0.49019607843137253
019.html,0.019829466587348802
018.html,0.9803921568627451
018.html,0.9803921568627451
018.html,0.49019607843137253
019.html,0.019829466587348802
018.html,0.9803921568627451
018.html,0.9803921568627451
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
019.html,0.039658933174697604
020.html,3.225806451612903
020.html,3.225806451612903
020.html,3.225806451612903
020.html,3.225806451612903
020.html,3.225806451612903
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
002.html,0.028555111364934323
